gene_id,TG1,TG2,TG3,WT1,WT2,WT3
,,,,,,
MSTRG.18203,1920,1239,1610,2667,2976,3263
,,,,,,
MSTRG.18201,201,81,115,127,147,173
,,,,,,
MSTRG.18200,2219,0,648,1319,0,269
,,,,,,
ENSMUSG00000067577|A430093F15Rik,202,336,223,175,239,244
,,,,,,
ENSMUSG00000102339|Gm21443,0,0,0,0,0,0
,,,,,,
MSTRG.7337|Gm49165,6,0,0,0,0,0
,,,,,,
MSTRG.12941|Mall,654,273,561,659,602,366
,,,,,,
MSTRG.10079,1733,2173,2522,4492,2355,2891
,,,,,,
MSTRG.4046|Tubg1,2051,2157,3656,3056,4007,2959
,,,,,,
ENSMUSG00000107241|Gm43129,0,1,0,0,0,0
,,,,,,
MSTRG.10075,3454,7895,5626,3289,4122,6216
,,,,,,
MSTRG.6938|Atg14,8853,7910,7374,8463,9433,7348
,,,,,,
MSTRG.10077,206,284,299,315,398,262
,,,,,,
MSTRG.10070,70,73,80,71,66,66
,,,,,,
MSTRG.16335|Cdk11b,3989,6755,9305,4021,4358,3621
,,,,,,
MSTRG.15653|Toe1,2054,2499,2572,2335,2452,2891
,,,,,,
ENSMUSG00000106034|1700108N06Rik,0,0,0,0,0,0
,,,,,,
MSTRG.3922,4954,4290,4850,3951,3812,4772
,,,,,,
ENSMUSG00000106233|Mir509,0,0,0,0,0,0
,,,,,,
MSTRG.24320|Mospd1,1420,997,871,773,1008,1440
,,,,,,
ENSMUSG00000042816|Gpr151,29,59,46,27,34,17
,,,,,,
MSTRG.23681|Uba5,5447,5716,5437,5645,6788,5338
,,,,,,
MSTRG.7535|Gm16311,0,0,0,0,0,0
,,,,,,
ENSMUSG00000083343|Gm14666,0,0,0,0,0,0
,,,,,,
MSTRG.8778|Gm21691,5,0,0,8,2,3
,,,,,,
ENSMUSG00000113664|Gm47184,13,13,15,12,9,12
,,,,,,
ENSMUSG00000117233|Gm36594,0,0,0,0,0,0
,,,,,,
MSTRG.2884,3311,5291,3567,2319,3850,7605
,,,,,,
MSTRG.3887,17458,6651,13144,5324,5841,15089
,,,,,,
ENSMUSG00000060470|Adgrg3,274,240,244,229,194,248
,,,,,,
MSTRG.3885,102,68,33,85,68,85
,,,,,,
ENSMUSG00000041358|Nutm1,5,18,15,27,15,18
,,,,,,
ENSMUSG00000044039|Olfr1288,0,0,0,0,0,0
,,,,,,
MSTRG.5094|Gm10095,5113,5358,4621,4973,4997,5413
,,,,,,
MSTRG.1038,3286,116,4818,4395,5185,4945
,,,,,,
MSTRG.9353|Gm7072,6401,6203,5758,6324,6515,5916
,,,,,,
ENSMUSG00000103282|Gm37275,0,0,0,0,0,0
,,,,,,
ENSMUSG00000105964|Mir219c,0,0,0,0,0,0
,,,,,,
MSTRG.1036,4557,2414,3172,3826,3723,3763
,,,,,,
MSTRG.1033,6159,6039,6343,7016,5238,6100
,,,,,,
ENSMUSG00000099385|Gm9540,0,0,0,2,0,0
,,,,,,
MSTRG.20501|Gm16171,21,35,22,6,20,8
,,,,,,
MSTRG.9411|Traf7,22493,15503,23528,17567,23903,19825
,,,,,,
MSTRG.15570|Gm12736,3,2,0,0,0,0
,,,,,,
ENSMUSG00000024207|Acsbg2,15,12,0,13,15,0
,,,,,,
MSTRG.12367|Gm13546,206,281,156,188,196,330
,,,,,,
ENSMUSG00000111631|Gm32017,3,0,0,0,2,0
,,,,,,
ENSMUSG00000086337|Gm11535,0,0,0,0,0,0
,,,,,,
MSTRG.17897|Mir721,1,0,0,0,0,1
,,,,,,
ENSMUSG00000100023|Gm28753,0,0,0,0,0,0
,,,,,,
ENSMUSG00000097742|Gm26535,9,12,6,7,18,9
,,,,,,
ENSMUSG00000099675|Gm28717,0,0,0,0,0,0
,,,,,,
ENSMUSG00000097202|Gm26701,0,0,0,0,0,0
,,,,,,
ENSMUSG00000077991|Mir466n,0,0,0,0,0,0
,,,,,,
ENSMUSG00000038754|Elovl3,75,101,86,75,106,118
,,,,,,
MSTRG.1802|Rps12,71881,85040,81655,75340,82009,87627
,,,,,,
ENSMUSG00000101422|Gm29301,0,0,0,0,0,0
,,,,,,
MSTRG.9782|Gm20522,78,109,88,91,112,111
,,,,,,
ENSMUSG00000031130|Brs3,0,0,0,0,0,0
,,,,,,
ENSMUSG00000118406|Terc,19,11,9,5,3,3
,,,,,,
ENSMUSG00000088734|Gm23896,0,0,0,0,0,0
,,,,,,
MSTRG.2371|Tdg,5021,5235,4780,4589,9208,5409
,,,,,,
MSTRG.9862|Gm25973,6,7,7,5,8,6
,,,,,,
ENSMUSG00000083278|Gm14589,0,0,0,0,0,0
,,,,,,
MSTRG.5494|Macc1,7470,1461,2053,4474,2518,1281
,,,,,,
ENSMUSG00000102247|Gm37715,0,0,0,0,0,0
,,,,,,
ENSMUSG00000087452|Gm11998,11,75,36,0,32,65
,,,,,,
ENSMUSG00000114366|Gm4165,0,0,0,0,0,0
,,,,,,
MSTRG.1563|Gm37422,1690,1462,1571,1820,1685,1205
,,,,,,
MSTRG.16532|AI506816,2632,2193,2098,2523,2818,2579
,,,,,,
MSTRG.802|Serpinb5,15081,2966,4964,10557,5739,2871
,,,,,,
MSTRG.15879|Dcdc2b,24,10,10,5,5,3
,,,,,,
MSTRG.4969|Gm50278,1,0,6,2,2,3
,,,,,,
MSTRG.8123|Parvb,1418,1618,1711,1830,2384,1639
,,,,,,
MSTRG.23775|Mst1,60,109,125,57,62,95
,,,,,,
MSTRG.10692,4659,12223,12207,12281,13345,11359
,,,,,,
ENSMUSG00000112133|Gm47247,6,0,0,0,0,0
,,,,,,
MSTRG.21143|Gm5903,881,584,591,626,645,650
,,,,,,
MSTRG.10534|2310026I22Rik,0,4,1,4,0,3
,,,,,,
ENSMUSG00000089696|Spopfm1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000061619|Vma21-ps,2,4,0,2,0,0
,,,,,,
MSTRG.13358|Neurl2,124,248,191,126,166,188
,,,,,,
ENSMUSG00000118652|AL645799.1,0,0,0,0,0,0
,,,,,,
MSTRG.12619|Chrm4,133,234,187,145,222,225
,,,,,,
MSTRG.18284|Gm44354,0,0,0,0,0,0
,,,,,,
MSTRG.16168,807,1179,1171,1022,1616,1251
,,,,,,
ENSMUSG00000050926|Dcaf12l2,3,5,7,14,10,20
,,,,,,
MSTRG.16801|Fgfbp1,2112,240,389,929,837,289
,,,,,,
MSTRG.10541|Gm10548,245,312,266,233,283,363
,,,,,,
MSTRG.1685|Tab2,31209,40819,40339,37391,39698,37972
,,,,,,
MSTRG.7279|Gm20236,9,33,12,17,22,26
,,,,,,
ENSMUSG00000084513|n-R5s179,0,0,0,0,0,0
,,,,,,
ENSMUSG00000107998|Gm44018,0,0,0,0,0,0
,,,,,,
MSTRG.19640,12034,13050,16725,12730,15092,17370
,,,,,,
MSTRG.20478|Gm15504,4,3,0,0,1,0
,,,,,,
MSTRG.12690,1596,158,263,28,0,43
,,,,,,
ENSMUSG00000094444|Gm21562,0,0,0,0,0,0
,,,,,,
MSTRG.12697,16705,9105,6068,7505,5701,15523
,,,,,,
MSTRG.12694,65527,62667,65477,63363,60122,64196
,,,,,,
MSTRG.19647,88,242,186,99,118,247
,,,,,,
MSTRG.19649,969,516,986,462,1153,1438
,,,,,,
MSTRG.12816|Rtf1,23056,26962,23436,23252,24722,26293
,,,,,,
MSTRG.12699,3198,2352,2702,3712,4559,2594
,,,,,,
MSTRG.4231|Amz2,7741,5098,5932,7589,7047,4911
,,,,,,
ENSMUSG00000064659|Gm26131,0,0,0,0,0,0
,,,,,,
ENSMUSG00000087547|Platr27,0,17,8,17,16,20
,,,,,,
ENSMUSG00000062284|Gm6030,138,157,144,169,134,213
,,,,,,
MSTRG.5423|Ighv1-31,13,56,29,24,107,86
,,,,,,
MSTRG.23446|Gm48789,0,3,2,2,7,7
,,,,,,
ENSMUSG00000080954|Gm14919,0,0,0,0,0,0
,,,,,,
ENSMUSG00000058613|Cyp2d41-ps,0,0,9,9,7,15
,,,,,,
MSTRG.3528|Mybbp1a,51812,70870,86496,75129,98535,89491
,,,,,,
ENSMUSG00000082822|Gm14731,0,0,0,0,0,0
,,,,,,
ENSMUSG00000095752|Gm24182,2,3,3,6,5,2
,,,,,,
MSTRG.18751|Igkv3-2,52,172,91,78,6,154
,,,,,,
MSTRG.21908|Gm22532,0,0,0,0,0,0
,,,,,,
ENSMUSG00000100352|Gm28104,0,0,0,0,0,0
,,,,,,
MSTRG.2032|Septin10,2323,2386,3132,2899,3334,2544
,,,,,,
ENSMUSG00000044985|Olfr124,0,0,0,0,0,0
,,,,,,
MSTRG.16787|Gm7854,6,0,0,0,3,3
,,,,,,
MSTRG.9721|H2-Ab1,16153,45067,32101,17986,21411,34324
,,,,,,
ENSMUSG00000109884|Olfr490,0,0,0,0,0,0
,,,,,,
ENSMUSG00000036602|Alx1,0,3,0,0,0,0
,,,,,,
MSTRG.24404|Xlr4c,281,507,297,333,180,727
,,,,,,
ENSMUSG00000106316|Gm43467,0,4,4,7,8,8
,,,,,,
MSTRG.3429|Borcs6,4526,4294,4178,4748,3879,4326
,,,,,,
ENSMUSG00000104332|Gm38283,6,2,0,0,3,0
,,,,,,
MSTRG.12347|Arl5a,12539,14904,14466,11168,15171,13223
,,,,,,
MSTRG.12691|4931422A03Rik,68,68,53,68,75,36
,,,,,,
MSTRG.21053|Zfp689,1364,1538,1410,1286,1197,1395
,,,,,,
MSTRG.12202|Gm38299,35,18,30,34,20,9
,,,,,,
ENSMUSG00000026085|Lyg1,10,15,14,9,15,0
,,,,,,
MSTRG.7417|Kctd12,6337,18903,9619,10926,12625,18970
,,,,,,
ENSMUSG00000108580|Gm39094,0,0,0,0,0,0
,,,,,,
MSTRG.11071|Mrpl11,2867,2407,2813,2734,3042,2942
,,,,,,
ENSMUSG00000114305|Gm48437,0,0,0,0,0,0
,,,,,,
MSTRG.12345,150,2506,755,666,1220,1894
,,,,,,
MSTRG.3532|Ankfy1,632,1564,1018,884,870,421
,,,,,,
ENSMUSG00000111400|Gm29961,2,0,0,2,0,0
,,,,,,
ENSMUSG00000117133|Gm49806,0,0,0,0,0,0
,,,,,,
MSTRG.12711|Paupar,0,0,2,0,0,0
,,,,,,
MSTRG.12343,29,1524,2155,1176,131,1809
,,,,,,
MSTRG.17623|Rad9b,875,761,722,803,736,733
,,,,,,
MSTRG.17173|Gm22728,33,30,47,17,38,17
,,,,,,
MSTRG.8458|Gm46563,2,5,4,5,0,6
,,,,,,
ENSMUSG00000103798|Gm2229,0,0,0,0,0,0
,,,,,,
ENSMUSG00000022296|Baalc,108,123,122,122,164,145
,,,,,,
MSTRG.20047|Gm44836,106,117,86,87,98,81
,,,,,,
MSTRG.5814|Slc35b3,4357,4034,2873,4419,4188,3173
,,,,,,
MSTRG.20138|Fam71e1,159,154,159,149,132,81
,,,,,,
MSTRG.10030|Fsd1,14,0,17,16,15,31
,,,,,,
ENSMUSG00000110332|Gm19935,120,24,76,109,31,23
,,,,,,
ENSMUSG00000088237|Gm25424,0,0,0,0,0,0
,,,,,,
MSTRG.6371|Gm48139,45,71,56,63,40,42
,,,,,,
MSTRG.23590|Gm19280,6,0,2,7,6,0
,,,,,,
ENSMUSG00000083110|Gm14073,0,0,0,0,0,0
,,,,,,
ENSMUSG00000105993|Tex13c2,5,21,3,10,22,5
,,,,,,
ENSMUSG00000020151|Ptprr,27,24,17,24,26,13
,,,,,,
MSTRG.13150|Sox12,2149,1594,2036,2710,1850,1728
,,,,,,
MSTRG.23214|Mpi,1657,2031,2139,1873,2338,2095
,,,,,,
MSTRG.11395,5595,3446,3759,5141,4348,3372
,,,,,,
ENSMUSG00000084966|2810471M01Rik,0,0,0,0,0,0
,,,,,,
MSTRG.3455|Gm25835,337,375,323,278,319,253
,,,,,,
ENSMUSG00000078752|Scgb1b30,4,6,8,7,7,4
,,,,,,
MSTRG.10131|Gm47471,20,31,22,37,31,26
,,,,,,
MSTRG.13766|Larp1b,6546,4916,4474,5684,5137,4869
,,,,,,
ENSMUSG00000093549|Obox4-ps36,0,0,0,0,0,0
,,,,,,
ENSMUSG00000109856|Gm19855,0,0,0,0,0,0
,,,,,,
MSTRG.14162|Adam15,9308,5078,6579,9147,10529,3216
,,,,,,
MSTRG.11390,2193,204,584,481,1265,1243
,,,,,,
ENSMUSG00000103549|Gm17895,0,0,0,0,0,0
,,,,,,
ENSMUSG00000116150|Gm3711,0,0,0,0,0,0
,,,,,,
MSTRG.272|Gm28323,3,0,0,0,2,0
,,,,,,
MSTRG.17890|Orai2,4925,6503,4303,4537,6769,6513
,,,,,,
ENSMUSG00000090699|Gm9071,0,0,0,0,0,0
,,,,,,
MSTRG.18997,26978,12405,11669,21718,12995,31423
,,,,,,
MSTRG.4323|Snhg16,5774,6312,5750,5230,5429,5534
,,,,,,
MSTRG.7849|Gm49066,48,49,42,90,47,43
,,,,,,
MSTRG.18994,17,4,12,34,16,866
,,,,,,
MSTRG.18966|Gm44207,28,60,83,36,70,49
,,,,,,
ENSMUSG00000100378|Rpap3-ps1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000112223|Krtap10-10,0,0,0,0,0,0
,,,,,,
ENSMUSG00000101139|Gm29639,0,0,0,0,0,0
,,,,,,
MSTRG.13489|Gm14443,377,434,325,411,489,384
,,,,,,
MSTRG.2199|Pcbp3,810,755,792,816,953,873
,,,,,,
ENSMUSG00000084484|Gm23788,0,0,0,0,0,0
,,,,,,
MSTRG.12297|Gm44144,6,3,3,7,11,3
,,,,,,
MSTRG.21402|Col4a2,49481,103747,128798,79735,142393,44813
,,,,,,
MSTRG.23903|Itga9,2421,3063,4300,3129,4154,3203
,,,,,,
MSTRG.5657|Gm19658,0,1,1,0,0,0
,,,,,,
MSTRG.418,649,386,390,509,536,537
,,,,,,
ENSMUSG00000108362|Gm18561,0,0,0,0,5,9
,,,,,,
ENSMUSG00000095520|Gm20877,0,0,0,0,0,0
,,,,,,
ENSMUSG00000070236|Gm26327,0,0,0,0,0,0
,,,,,,
MSTRG.13320|Hnf4a,15,27,28,16,28,11
,,,,,,
ENSMUSG00000040838|Gm11639,676,908,777,664,943,517
,,,,,,
MSTRG.12128|Gm13400,12,10,7,6,11,8
,,,,,,
MSTRG.5265|Wdr25,715,646,796,743,798,679
,,,,,,
MSTRG.11020|Gm50383,0,7,10,8,0,0
,,,,,,
MSTRG.11399,3394,5776,4083,1510,304,3606
,,,,,,
MSTRG.20443|Mrps11,1486,1850,1997,1721,1914,2172
,,,,,,
ENSMUSG00000034551|Hdx,1361,1670,1698,1669,2126,1550
,,,,,,
MSTRG.9028|Adamts5,1353,3492,4052,3178,5070,3436
,,,,,,
MSTRG.11012|Gm36608,21,10,12,11,13,10
,,,,,,
ENSMUSG00000116814|Gm49636,0,0,0,0,0,0
,,,,,,
ENSMUSG00000113782|Gm48009,5,3,8,6,17,22
,,,,,,
MSTRG.8394|Gm15539,28,43,17,37,27,16
,,,,,,
ENSMUSG00000029414|Kntc1,215,255,380,164,330,316
,,,,,,
ENSMUSG00000083147|Olfr1103-ps1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000040978|Gm11992,7,6,0,3,21,8
,,,,,,
ENSMUSG00000107073|4930428D20Rik,0,0,0,0,0,0
,,,,,,
ENSMUSG00000096922|Gm17308,0,0,0,0,0,0
,,,,,,
MSTRG.10016|Sgo1,100,219,287,135,259,247
,,,,,,
MSTRG.17507|Gm24265,9,6,4,11,12,11
,,,,,,
ENSMUSG00000065739|Gm24493,0,0,0,0,0,0
,,,,,,
MSTRG.7518|Oxct1,8583,6347,7463,8486,7273,5627
,,,,,,
ENSMUSG00000108889|Olfr1555-ps1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000111725|Gm19219,16,10,1,11,18,3
,,,,,,
MSTRG.17329|1700028K03Rik,26,27,17,4,18,4
,,,,,,
ENSMUSG00000103069|Gm36966,0,0,0,0,0,0
,,,,,,
MSTRG.7449|Mir92-1,103,160,47,83,172,265
,,,,,,
MSTRG.6572|Gm3264,11,5,4,15,6,7
,,,,,,
ENSMUSG00000065497|Mir410,1,1,1,1,1,1
,,,,,,
MSTRG.14176|Adar,20678,41065,26246,14781,19092,31006
,,,,,,
ENSMUSG00000112636|Gm47223,0,0,0,0,0,0
,,,,,,
MSTRG.4851|Tmx1,15112,15396,14089,15318,18186,15308
,,,,,,
MSTRG.1743|Gm16234,29,54,46,51,46,23
,,,,,,
MSTRG.4408,11880,7008,8368,10003,8203,8442
,,,,,,
MSTRG.20725|Tomt,102,111,45,110,113,122
,,,,,,
ENSMUSG00000029544|Cabp1,206,227,207,295,262,174
,,,,,,
ENSMUSG00000072601|Ear1,0,3,0,0,9,3
,,,,,,
MSTRG.12113|Gm28038,0,1,0,0,0,0
,,,,,,
ENSMUSG00000076822|Trav16n,27,68,31,37,36,71
,,,,,,
MSTRG.7632|Gm49214,2,14,8,7,9,14
,,,,,,
MSTRG.13087,676,382,373,518,558,504
,,,,,,
MSTRG.12113|Gm28035,650,282,496,542,345,242
,,,,,,
MSTRG.23699|Gm15619,0,0,0,6,0,0
,,,,,,
ENSMUSG00000110034|Gm45379,0,0,0,0,0,0
,,,,,,
MSTRG.3887|Kat7,4953,14593,8088,15001,15674,5498
,,,,,,
MSTRG.16652|4930548H24Rik,86,109,149,113,137,92
,,,,,,
ENSMUSG00000083072|Gm13668,1,0,2,0,0,0
,,,,,,
ENSMUSG00000097671|1700015O11Rik,5,0,0,0,0,0
,,,,,,
MSTRG.22641|Gm38574,13,4,5,12,10,12
,,,,,,
MSTRG.2889|Gm11993,740,665,625,615,830,654
,,,,,,
ENSMUSG00000099562|Gm19027,0,0,0,0,0,0
,,,,,,
MSTRG.3042|Gm12117,0,0,0,2,0,4
,,,,,,
MSTRG.5252,8221,7673,7637,6185,7929,7185
,,,,,,
MSTRG.8363|Hoxc9,204,301,404,390,576,234
,,,,,,
ENSMUSG00000085489|Gm3669,0,0,0,0,0,0
,,,,,,
ENSMUSG00000089111|Gm25907,0,0,0,0,0,0
,,,,,,
MSTRG.1774|Gm17230,14,26,7,19,22,7
,,,,,,
MSTRG.8969|Riox2,8157,7517,7552,7395,6741,7486
,,,,,,
ENSMUSG00000087550|Gm14343,0,0,0,0,0,0
,,,,,,
ENSMUSG00000109825|Gm45589,0,0,0,3,0,0
,,,,,,
MSTRG.3987|Csf3,1118,3704,4281,1386,9234,9587
,,,,,,
MSTRG.1148|Ralgps2,2692,2475,1218,2352,3068,4016
,,,,,,
ENSMUSG00000037689|Tmem247,0,0,0,0,0,0
,,,,,,
MSTRG.14807|Tspan5,4625,4809,6864,5634,5348,4384
,,,,,,
ENSMUSG00000092528|Nlrp1c-ps,0,7,0,0,0,0
,,,,,,
ENSMUSG00000112997|Gm49386,0,0,0,0,2,0
,,,,,,
MSTRG.18005|Card11,2986,8463,7068,2878,4170,7665
,,,,,,
ENSMUSG00000115623|Gm41225,0,0,0,0,0,0
,,,,,,
ENSMUSG00000053719|Klk1b26,0,0,3,0,0,0
,,,,,,
MSTRG.14852|Syde2,1744,1288,1262,1912,1686,1002
,,,,,,
MSTRG.1540|Gm26169,1,0,0,0,0,0
,,,,,,
MSTRG.8779|Hacd2,5092,4028,4570,4772,4938,4205
,,,,,,
MSTRG.4631|Gm29542,0,0,0,0,0,0
,,,,,,
MSTRG.3439|Wrap53,608,710,739,442,570,551
,,,,,,
ENSMUSG00000108009|Gm44279,0,0,0,0,0,0
,,,,,,
ENSMUSG00000099930|Gm2396,17,10,13,0,9,11
,,,,,,
ENSMUSG00000108763|Gm36028,119,42,56,82,80,61
,,,,,,
MSTRG.4766|Gm46350,14,15,15,19,17,14
,,,,,,
ENSMUSG00000084224|Gm12337,29,17,14,18,28,21
,,,,,,
ENSMUSG00000108147|4930443G03Rik,0,0,0,0,0,0
,,,,,,
MSTRG.20212|Sphk2,10410,8624,9816,10759,9135,8697
,,,,,,
MSTRG.973|Gm15454,4996,5849,5704,4925,5761,5552
,,,,,,
MSTRG.20516|Homer2,2597,1105,1872,2424,1869,1291
,,,,,,
ENSMUSG00000107947|Gm44438,0,0,0,0,0,0
,,,,,,
MSTRG.14819|Gbp2,15770,22736,38964,6453,6765,41622
,,,,,,
ENSMUSG00000069315|Gm7731,0,0,0,0,0,0
,,,,,,
ENSMUSG00000095654|Plscr5,5,0,0,0,0,0
,,,,,,
MSTRG.4650,0,10041,24161,20124,14001,0
,,,,,,
ENSMUSG00000095028|Sirpb1b,12,32,36,4,13,18
,,,,,,
MSTRG.4655,1282,3608,2156,1829,1554,2462
,,,,,,
ENSMUSG00000117580|Gm50066,0,5,2,6,1,0
,,,,,,
ENSMUSG00000112498|Gm47691,0,16,8,0,11,7
,,,,,,
MSTRG.9383|9530082P21Rik,3226,2867,3753,3408,3616,2662
,,,,,,
MSTRG.24178|1810030O07Rik,1299,811,1470,870,1365,437
,,,,,,
ENSMUSG00000103971|Gm37679,0,0,0,0,0,0
,,,,,,
MSTRG.19809|Rabac1,27248,19734,21085,26939,22473,20337
,,,,,,
MSTRG.18262|6530409C15Rik,253,298,214,177,187,183
,,,,,,
MSTRG.8772|Muc13,6372,3068,3394,7689,3310,619
,,,,,,
MSTRG.16772|Slc2a9,473,1080,906,578,712,986
,,,,,,
MSTRG.2726|Spryd4,1658,1260,1600,1509,1555,1515
,,,,,,
MSTRG.21042|Septin1,8132,18377,12742,7730,8659,17551
,,,,,,
MSTRG.15772|Sf3a3,10028,10731,10010,9982,10958,11300
,,,,,,
MSTRG.6361|Sv2c,115,253,203,144,188,293
,,,,,,
ENSMUSG00000096348|Vmn1r250,0,0,0,0,0,0
,,,,,,
MSTRG.21135|Tcerg1l,0,3,9,2,4,16
,,,,,,
MSTRG.24277|Tenm1,95,46,33,96,36,23
,,,,,,
ENSMUSG00000109174|Gm6007,0,0,0,0,0,0
,,,,,,
ENSMUSG00000118417|Gm50460,0,0,0,0,0,0
,,,,,,
ENSMUSG00000095117|Ighv8-9,11,10,4,0,2,7
,,,,,,
MSTRG.21336|Tpcn2,1239,2214,2648,1552,3195,2333
,,,,,,
MSTRG.12104|Zdhhc12,1509,1470,1616,1637,1826,1728
,,,,,,
ENSMUSG00000116423|Gm7085,10,9,16,12,32,16
,,,,,,
MSTRG.3255|Igtp,14292,66672,102140,15558,33342,96976
,,,,,,
MSTRG.10459|Dsc2,2687,1121,2016,3263,2628,1061
,,,,,,
ENSMUSG00000107921|Gm6423,0,0,0,0,0,0
,,,,,,
MSTRG.16057|Hp1bp3,16746,14266,14527,16138,15179,14953
,,,,,,
MSTRG.23444|Leo1,4414,4744,2165,1774,2423,4294
,,,,,,
MSTRG.17111|Hmgn2-ps1,458,536,538,421,570,687
,,,,,,
MSTRG.23499|Gm46124,0,4,5,0,3,6
,,,,,,
MSTRG.296|Gm18800,9,10,5,8,34,6
,,,,,,
ENSMUSG00000087020|Gm16283,12,40,32,23,41,54
,,,,,,
MSTRG.1472|Acbd3,10054,9027,5925,13147,10276,10440
,,,,,,
ENSMUSG00000028036|Ptgfr,114,270,384,440,747,342
,,,,,,
ENSMUSG00000114055|Gm32089,7,9,0,3,20,11
,,,,,,
MSTRG.12250|Gm43761,0,5,0,2,3,3
,,,,,,
MSTRG.23348|Rab8b,22990,38105,32513,25612,33722,36965
,,,,,,
MSTRG.18422|Trbc2,2674,5296,3121,3199,3744,6023
,,,,,,
MSTRG.19670|Vmn2r30,16,14,3,13,6,5
,,,,,,
ENSMUSG00000090629|Olfr180,0,0,1,0,9,3
,,,,,,
ENSMUSG00000088164|Gm23534,0,0,0,0,0,0
,,,,,,
ENSMUSG00000101312|Gm21135,0,0,0,0,0,0
,,,,,,
ENSMUSG00000066257|Olfr206,0,0,0,0,0,0
,,,,,,
MSTRG.5015,2410,2106,1599,2543,3903,1920
,,,,,,
ENSMUSG00000112007|Gm18119,28,17,7,11,16,5
,,,,,,
ENSMUSG00000099454|Gm8367,0,0,0,0,0,0
,,,,,,
ENSMUSG00000094601|Gm5926,0,0,0,0,0,0
,,,,,,
MSTRG.1987|Gm26741,0,0,0,0,0,0
,,,,,,
ENSMUSG00000033080|Vsx1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000113863|Gm7126,0,0,3,0,3,0
,,,,,,
ENSMUSG00000112583|Gm4930,0,0,0,0,0,2
,,,,,,
ENSMUSG00000058981|Olfr1406,0,0,0,0,0,0
,,,,,,
ENSMUSG00000086496|Gm14204,6,0,0,5,0,0
,,,,,,
ENSMUSG00000108467|Gm45211,6,3,0,0,0,0
,,,,,,
MSTRG.13389|Stau1,22469,21592,21322,20497,24957,18902
,,,,,,
MSTRG.9419|Gfer,1418,688,1436,1442,1605,1163
,,,,,,
ENSMUSG00000105371|Gm44384,0,5,1,0,0,0
,,,,,,
ENSMUSG00000110443|Gm39197,9,13,4,9,6,10
,,,,,,
MSTRG.11938|Gm13342,18,21,32,30,17,19
,,,,,,
ENSMUSG00000095141|Gm28891,0,0,0,0,0,0
,,,,,,
ENSMUSG00000104446|Gm30312,0,0,0,0,0,0
,,,,,,
MSTRG.5288|Gm23508,1,1,1,1,1,1
,,,,,,
MSTRG.24594|Lpar4,768,1388,1157,1183,1682,1366
,,,,,,
ENSMUSG00000112757|Gm10743,6,3,3,3,3,3
,,,,,,
ENSMUSG00000081687|Gm13996,4,0,0,0,3,0
,,,,,,
ENSMUSG00000067909|Slxl1,0,0,0,0,0,0
,,,,,,
MSTRG.18233|Gm42852,5,2,2,0,0,0
,,,,,,
ENSMUSG00000115257|Gm30467,0,0,0,0,0,0
,,,,,,
ENSMUSG00000082836|Gm13612,6,3,6,7,3,0
,,,,,,
MSTRG.11975|Gm24875,1,1,1,3,1,1
,,,,,,
MSTRG.9211|Mpc1,951,979,904,942,1283,1934
,,,,,,
MSTRG.7289|Gm37847,391,455,530,495,569,344
,,,,,,
MSTRG.3682|Evi2a,1369,3183,2938,1860,2710,3916
,,,,,,
MSTRG.3682|Evi2b,183,608,88,89,9,642
,,,,,,
MSTRG.7072,1830,2732,3557,2213,1768,2222
,,,,,,
ENSMUSG00000086031|Gm12348,0,0,0,0,0,0
,,,,,,
ENSMUSG00000068327|Tlx2,13,13,30,5,10,8
,,,,,,
MSTRG.19168|D830050J10Rik,220,114,113,192,111,150
,,,,,,
MSTRG.9076|Gm46555,12,15,15,11,10,8
,,,,,,
ENSMUSG00000097943|Gm7833,0,0,0,0,2,0
,,,,,,
ENSMUSG00000093765|Gm20658,45,28,43,47,63,55
,,,,,,
MSTRG.14175|Gm42809,22,30,9,18,21,15
,,,,,,
MSTRG.12993|Itpa,5376,3029,5234,5151,2381,967
,,,,,,
ENSMUSG00000095656|Ighd2-8,0,1,1,1,1,1
,,,,,,
MSTRG.361|Gm973,46,32,43,44,26,21
,,,,,,
ENSMUSG00000107797|Gm10445,0,0,0,0,0,0
,,,,,,
ENSMUSG00000102497|Ighv13-1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000094317|Gm6660,0,0,0,0,0,0
,,,,,,
ENSMUSG00000110302|Gm45295,0,0,0,0,0,0
,,,,,,
MSTRG.9978|Gm21981,2423,2876,3225,3299,3299,4175
,,,,,,
ENSMUSG00000115400|Gm49137,0,0,0,0,0,0
,,,,,,
ENSMUSG00000090740|Gm17079,0,0,0,0,0,0
,,,,,,
MSTRG.10489|n-R5s23,4,6,5,8,2,7
,,,,,,
MSTRG.21542|Gm45745,168,289,167,142,179,154
,,,,,,
ENSMUSG00000115828|Gm18761,0,0,0,0,0,0
,,,,,,
ENSMUSG00000101554|Scgb2b1,0,0,0,0,0,0
,,,,,,
ENSMUSG00000115342|Gm49095,5,6,2,4,4,3
,,,,,,
MSTRG.12485|Gm13664,0,0,0,0,1,2
,,,,,,
MSTRG.827|Tmem177,985,1170,1215,1133,1172,1316
,,,,,,
